countyname,state,numberofplans1,numberofplans2,countyssa,eligibles,totalenrollees,totalpenetration
SARGENT,ND,3,NA,HMO,35400,2595,7.330508474576271
SARGENT,ND,3,NA,PFFS,35400,2595,7.330508474576271
SARGENT,ND,3,NA,COST,35400,2595,7.330508474576271
STARK,ND,2,NA,PFFS,35440,8548,24.119638826185103
STARK,ND,2,NA,DEMO,35440,8548,24.119638826185103
STEELE,ND,1,NA,PFFS,35450,411,1.159379407616361
STUTSMAN,ND,9,2,PFFS,35460,38628,108.93401015228426
STUTSMAN,ND,9,2,COST,35460,38628,108.93401015228426
STUTSMAN,ND,9,2,HMO,35460,38628,108.93401015228426
STUTSMAN,ND,9,2,HMO,35460,38628,108.93401015228426
STUTSMAN,ND,9,2,HMO,35460,38628,108.93401015228426
STUTSMAN,ND,9,2,DEMO,35460,38628,108.93401015228426
STUTSMAN,ND,9,2,DEMO,35460,38628,108.93401015228426
STUTSMAN,ND,9,2,COST,35460,38628,108.93401015228426
STUTSMAN,ND,9,2,HMO,35460,38628,108.93401015228426
TOWNER,ND,2,NA,PFFS,35470,1198,3.377502114462926
TOWNER,ND,2,NA,COST,35470,1198,3.377502114462926
TRAILL,ND,5,1,PFFS,35480,8065,22.73111612175874
TRAILL,ND,5,1,HMO,35480,8065,22.73111612175874
TRAILL,ND,5,1,HMO,35480,8065,22.73111612175874
TRAILL,ND,5,1,COST,35480,8065,22.73111612175874
TRAILL,ND,5,1,COST,35480,8065,22.73111612175874
WALSH,ND,3,1,PFFS,35490,7719,21.7497886728656
WALSH,ND,3,1,HMO,35490,7719,21.7497886728656
WALSH,ND,3,1,COST,35490,7719,21.7497886728656
WARD,ND,9,1,PFFS,35500,78984,222.49014084507044
WARD,ND,9,1,HCPP,35500,78984,222.49014084507044
WARD,ND,9,1,HMO,35500,78984,222.49014084507044
WARD,ND,9,1,HMO,35500,78984,222.49014084507044
WARD,ND,9,1,HMO,35500,78984,222.49014084507044
WARD,ND,9,1,HMO,35500,78984,222.49014084507044
WARD,ND,9,1,HMO,35500,78984,222.49014084507044
WARD,ND,9,1,DEMO,35500,78984,222.49014084507044
WARD,ND,9,1,DEMC,35500,78984,222.49014084507044
WELLS,ND,3,1,COST,35510,4095,11.531962827372572
WELLS,ND,3,1,PFFS,35510,4095,11.531962827372572
WELLS,ND,3,1,HMO,35510,4095,11.531962827372572
WILLIAMS,ND,2,NA,HMO,35520,7778,21.89752252252252
WILLIAMS,ND,2,NA,HMO,35520,7778,21.89752252252252
ADAMS,NE,6,2,PFFS,28000,32094,114.62142857142857
ADAMS,NE,6,2,HCPP,28000,32094,114.62142857142857
ADAMS,NE,6,2,HMO,28000,32094,114.62142857142857
ADAMS,NE,6,2,PFFS,28000,32094,114.62142857142857
ADAMS,NE,6,2,HMO,28000,32094,114.62142857142857
ADAMS,NE,6,2,PFFS,28000,32094,114.62142857142857
ANTELOPE,NE,2,1,PFFS,28010,2808,10.024991074616208
ANTELOPE,NE,2,1,PFFS,28010,2808,10.024991074616208
BLAINE,NE,1,NA,PFFS,28040,100,0.3566333808844508
BOONE,NE,3,NA,PFFS,28050,3972,14.16042780748663
BOONE,NE,3,NA,PFFS,28050,3972,14.16042780748663
BOONE,NE,3,NA,HCPP,28050,3972,14.16042780748663
BOX BUTTE,NE,4,NA,HMO,28060,7780,27.726300784034212
BOX BUTTE,NE,4,NA,PFFS,28060,7780,27.726300784034212
BOX BUTTE,NE,4,NA,HCPP,28060,7780,27.726300784034212
BOX BUTTE,NE,4,NA,PFFS,28060,7780,27.726300784034212
BOYD,NE,1,NA,PFFS,28070,647,2.3049519059494123
BROWN,NE,2,NA,PFFS,28080,1686,6.004273504273504
BROWN,NE,2,NA,PPO,28080,1686,6.004273504273504
BUFFALO,NE,7,3,PFFS,28090,41370,147.27661089355644
BUFFALO,NE,7,3,PFFS,28090,41370,147.27661089355644
BUFFALO,NE,7,3,HCPP,28090,41370,147.27661089355644
BUFFALO,NE,7,3,HMO,28090,41370,147.27661089355644
BUFFALO,NE,7,3,HMO,28090,41370,147.27661089355644
BUFFALO,NE,7,3,HCPP,28090,41370,147.27661089355644
BUFFALO,NE,7,3,PFFS,28090,41370,147.27661089355644
BURT,NE,4,1,HMO,28100,7164,25.494661921708182
BURT,NE,4,1,HMO,28100,7164,25.494661921708182
BURT,NE,4,1,PFFS,28100,7164,25.494661921708182
BURT,NE,4,1,HCPP,28100,7164,25.494661921708182
BUTLER,NE,3,NA,PFFS,28110,5064,18.014941302027747
BUTLER,NE,3,NA,PFFS,28110,5064,18.014941302027747
BUTLER,NE,3,NA,PFFS,28110,5064,18.014941302027747
CASS,NE,6,2,HMO,28120,21360,75.96017069701281
CASS,NE,6,2,HCPP,28120,21360,75.96017069701281
CASS,NE,6,2,PFFS,28120,21360,75.96017069701281
CASS,NE,6,2,PFFS,28120,21360,75.96017069701281
CASS,NE,6,2,HMO,28120,21360,75.96017069701281
CASS,NE,6,2,PFFS,28120,21360,75.96017069701281
CEDAR,NE,3,1,PFFS,28130,5502,19.559189477426237
CEDAR,NE,3,1,PFFS,28130,5502,19.559189477426237
CEDAR,NE,3,1,HCPP,28130,5502,19.559189477426237
CHASE,NE,2,NA,PFFS,28140,1830,6.50319829424307
CHASE,NE,2,NA,HCPP,28140,1830,6.50319829424307
CHERRY,NE,1,NA,PFFS,28150,1266,4.497335701598579
CHEYENNE,NE,2,NA,PFFS,28160,3698,13.132102272727272
CHEYENNE,NE,2,NA,HCPP,28160,3698,13.132102272727272
CLAY,NE,3,1,PFFS,28170,4428,15.718849840255592
CLAY,NE,3,1,PFFS,28170,4428,15.718849840255592
CLAY,NE,3,1,HCPP,28170,4428,15.718849840255592
COLFAX,NE,2,NA,PFFS,28180,7224,25.635202271114267
COLFAX,NE,2,NA,HCPP,28180,7224,25.635202271114267
CUMING,NE,4,1,PFFS,28190,7688,27.27208229868748
CUMING,NE,4,1,HMO,28190,7688,27.27208229868748
CUMING,NE,4,1,PFFS,28190,7688,27.27208229868748
CUMING,NE,4,1,PFFS,28190,7688,27.27208229868748
CUSTER,NE,4,1,PFFS,28200,10028,35.56028368794326
CUSTER,NE,4,1,PFFS,28200,10028,35.56028368794326
CUSTER,NE,4,1,HCPP,28200,10028,35.56028368794326
CUSTER,NE,4,1,PFFS,28200,10028,35.56028368794326
DAKOTA,NE,3,1,PFFS,28210,7446,26.394895427153493
DAKOTA,NE,3,1,HMO,28210,7446,26.394895427153493
DAKOTA,NE,3,1,PFFS,28210,7446,26.394895427153493
DAWES,NE,4,NA,HCPP,28220,6192,21.941885187810065
DAWES,NE,4,NA,HMO,28220,6192,21.941885187810065
DAWES,NE,4,NA,HMO,28220,6192,21.941885187810065
DAWES,NE,4,NA,PFFS,28220,6192,21.941885187810065
DAWSON,NE,6,3,PFFS,28230,21486,76.1105207226355
DAWSON,NE,6,3,PFFS,28230,21486,76.1105207226355
DAWSON,NE,6,3,HCPP,28230,21486,76.1105207226355
DAWSON,NE,6,3,HMO,28230,21486,76.1105207226355
DAWSON,NE,6,3,HMO,28230,21486,76.1105207226355
DAWSON,NE,6,3,HMO,28230,21486,76.1105207226355
DEUEL,NE,2,NA,PFFS,28240,1036,3.668555240793201
DEUEL,NE,2,NA,HCPP,28240,1036,3.668555240793201
DIXON,NE,5,1,PFFS,28250,6615,23.41592920353982
DIXON,NE,5,1,HMO,28250,6615,23.41592920353982
DIXON,NE,5,1,PFFS,28250,6615,23.41592920353982
DIXON,NE,5,1,HCPP,28250,6615,23.41592920353982
DIXON,NE,5,1,PFFS,28250,6615,23.41592920353982
DODGE,NE,10,2,PFFS,28260,71510,253.04317055909414
DODGE,NE,10,2,HCPP,28260,71510,253.04317055909414
DODGE,NE,10,2,COST,28260,71510,253.04317055909414
DODGE,NE,10,2,PFFS,28260,71510,253.04317055909414
DODGE,NE,10,2,HMO,28260,71510,253.04317055909414
DODGE,NE,10,2,HMO,28260,71510,253.04317055909414
DODGE,NE,10,2,HMO,28260,71510,253.04317055909414
DODGE,NE,10,2,HMO,28260,71510,253.04317055909414
DODGE,NE,10,2,PFFS,28260,71510,253.04317055909414
DODGE,NE,10,2,DEMC,28260,71510,253.04317055909414
DOUGLAS,NE,34,4,PFFS,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HCPP,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HCPP,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,PFFS,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,COST,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HCPP,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,COST,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,PFFS,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,DEMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,DEMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HMO,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,PFFS,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,PACE,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,HCPP,28270,2182970,7721.8606296427315
DOUGLAS,NE,34,4,DEMO,28270,2182970,7721.8606296427315
DUNDY,NE,1,NA,PFFS,28280,486,1.7185289957567185
FILLMORE,NE,2,NA,PFFS,28290,2816,9.954047366560623
FILLMORE,NE,2,NA,PFFS,28290,2816,9.954047366560623
FRANKLIN,NE,2,NA,PFFS,28300,1790,6.3250883392226145
FRANKLIN,NE,2,NA,HCPP,28300,1790,6.3250883392226145
FRONTIER,NE,2,NA,PFFS,28310,1106,3.9067467326033203
FRONTIER,NE,2,NA,HCPP,28310,1106,3.9067467326033203
FURNAS,NE,3,NA,HMO,28320,4239,14.968220338983052
FURNAS,NE,3,NA,PFFS,28320,4239,14.968220338983052
FURNAS,NE,3,NA,PFFS,28320,4239,14.968220338983052
GAGE,NE,5,NA,PFFS,28330,26175,92.39322273208613
GAGE,NE,5,NA,PFFS,28330,26175,92.39322273208613
GAGE,NE,5,NA,PFFS,28330,26175,92.39322273208613
GAGE,NE,5,NA,HCPP,28330,26175,92.39322273208613
GAGE,NE,5,NA,PFFS,28330,26175,92.39322273208613
GARDEN,NE,2,NA,PFFS,28340,1288,4.5448129851799575
GARDEN,NE,2,NA,PFFS,28340,1288,4.5448129851799575
GARFIELD,NE,2,NA,PFFS,28350,1086,3.830687830687831
GARFIELD,NE,2,NA,HMO,28350,1086,3.830687830687831
GOSPER,NE,4,NA,PFFS,28360,2088,7.362482369534555
GOSPER,NE,4,NA,PFFS,28360,2088,7.362482369534555
GOSPER,NE,4,NA,DEMO,28360,2088,7.362482369534555
GOSPER,NE,4,NA,HCPP,28360,2088,7.362482369534555
GRANT,NE,1,NA,PFFS,28370,173,0.6097990835389495
GREELEY,NE,2,NA,PFFS,28380,1248,4.397463002114165
GREELEY,NE,2,NA,HCPP,28380,1248,4.397463002114165
HALL,NE,7,3,PFFS,28390,60683,213.74779852060587
HALL,NE,7,3,PFFS,28390,60683,213.74779852060587
HALL,NE,7,3,HCPP,28390,60683,213.74779852060587
HALL,NE,7,3,HMO,28390,60683,213.74779852060587
HALL,NE,7,3,HMO,28390,60683,213.74779852060587
HALL,NE,7,3,HMO,28390,60683,213.74779852060587
HALL,NE,7,3,DEMO,28390,60683,213.74779852060587
HAMILTON,NE,3,NA,PFFS,28400,4683,16.489436619718308
HAMILTON,NE,3,NA,PFFS,28400,4683,16.489436619718308
HAMILTON,NE,3,NA,HCPP,28400,4683,16.489436619718308
HARLAN,NE,3,1,PFFS,28410,2424,8.53220696937698
HARLAN,NE,3,1,HMO,28410,2424,8.53220696937698
HARLAN,NE,3,1,HCPP,28410,2424,8.53220696937698
HAYES,NE,1,NA,HMO,28420,116,0.40816326530612246
HITCHCOCK,NE,2,NA,PFFS,28430,1556,5.473091804431938
HITCHCOCK,NE,2,NA,PFFS,28430,1556,5.473091804431938
HOLT,NE,3,NA,HCPP,28440,7227,25.411392405063292
HOLT,NE,3,NA,PFFS,28440,7227,25.411392405063292
HOLT,NE,3,NA,PFFS,28440,7227,25.411392405063292
HOWARD,NE,4,NA,PFFS,28460,5116,17.976106816584682
HOWARD,NE,4,NA,PFFS,28460,5116,17.976106816584682
HOWARD,NE,4,NA,HCPP,28460,5116,17.976106816584682
HOWARD,NE,4,NA,PFFS,28460,5116,17.976106816584682
JEFFERSON,NE,4,NA,PFFS,28470,8068,28.338602037232175
JEFFERSON,NE,4,NA,HMO,28470,8068,28.338602037232175
JEFFERSON,NE,4,NA,PFFS,28470,8068,28.338602037232175
JEFFERSON,NE,4,NA,HCPP,28470,8068,28.338602037232175
JOHNSON,NE,1,NA,PFFS,28480,1003,3.521769662921349
KEARNEY,NE,2,NA,PFFS,28490,2322,8.15022815022815
KEARNEY,NE,2,NA,PFFS,28490,2322,8.15022815022815
KEITH,NE,5,1,PFFS,28500,8855,31.070175438596493
KEITH,NE,5,1,HMO,28500,8855,31.070175438596493
KEITH,NE,5,1,HCPP,28500,8855,31.070175438596493
KEITH,NE,5,1,HCPP,28500,8855,31.070175438596493
KEITH,NE,5,1,PFFS,28500,8855,31.070175438596493
KIMBALL,NE,5,NA,HMO,28520,4585,16.076437587657786
KIMBALL,NE,5,NA,HMO,28520,4585,16.076437587657786
KIMBALL,NE,5,NA,PFFS,28520,4585,16.076437587657786
KIMBALL,NE,5,NA,HCPP,28520,4585,16.076437587657786
KIMBALL,NE,5,NA,PFFS,28520,4585,16.076437587657786
KNOX,NE,4,1,PFFS,28530,8956,31.391517700665965
KNOX,NE,4,1,PFFS,28530,8956,31.391517700665965
KNOX,NE,4,1,HCPP,28530,8956,31.391517700665965
KNOX,NE,4,1,PFFS,28530,8956,31.391517700665965
LANCASTER,NE,19,4,PFFS,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,PFFS,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HCPP,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,PFFS,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HCPP,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,PPO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,PFFS,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LANCASTER,NE,19,4,HMO,28540,619514,2170.6867554309742
LINCOLN,NE,7,1,HCPP,28550,43477,152.28371278458843
LINCOLN,NE,7,1,HMO,28550,43477,152.28371278458843
LINCOLN,NE,7,1,PFFS,28550,43477,152.28371278458843
LINCOLN,NE,7,1,HMO,28550,43477,152.28371278458843
LINCOLN,NE,7,1,HMO,28550,43477,152.28371278458843
LINCOLN,NE,7,1,PFFS,28550,43477,152.28371278458843
LINCOLN,NE,7,1,HMO,28550,43477,152.28371278458843
LOGAN,NE,1,NA,HCPP,28560,164,0.5742296918767508
MADISON,NE,4,2,PFFS,28590,25024,87.52710738020288
MADISON,NE,4,2,PFFS,28590,25024,87.52710738020288
MADISON,NE,4,2,HCPP,28590,25024,87.52710738020288
MADISON,NE,4,2,PFFS,28590,25024,87.52710738020288
MCPHERSON,NE,1,NA,HCPP,28580,125,0.437368789363191
MERRICK,NE,5,2,PFFS,28600,7825,27.36013986013986
MERRICK,NE,5,2,PFFS,28600,7825,27.36013986013986
MERRICK,NE,5,2,HMO,28600,7825,27.36013986013986
MERRICK,NE,5,2,HCPP,28600,7825,27.36013986013986
MERRICK,NE,5,2,HMO,28600,7825,27.36013986013986
MORRILL,NE,2,NA,PFFS,28610,2140,7.4799021321216355
MORRILL,NE,2,NA,PFFS,28610,2140,7.4799021321216355
"NANCE",NE,4,NA,HMO,28620,3324,11.614255765199163
"NANCE",NE,4,NA,PFFS,28620,3324,11.614255765199163
"NANCE",NE,4,NA,PFFS,28620,3324,11.614255765199163
"NANCE",NE,4,NA,HCPP,28620,3324,11.614255765199163
NEMAHA,NE,1,NA,PFFS,28630,1427,4.984282221446035
NUCKOLLS,NE,2,NA,PFFS,28640,2576,8.994413407821229
NUCKOLLS,NE,2,NA,HCPP,28640,2576,8.994413407821229
OTOE,NE,6,2,PFFS,28650,17622,61.50785340314137
OTOE,NE,6,2,HMO,28650,17622,61.50785340314137
OTOE,NE,6,2,HMO,28650,17622,61.50785340314137
OTOE,NE,6,2,HMO,28650,17622,61.50785340314137
OTOE,NE,6,2,HCPP,28650,17622,61.50785340314137
OTOE,NE,6,2,PFFS,28650,17622,61.50785340314137
PAWNEE,NE,5,NA,PFFS,28660,3965,13.834612700628051
PAWNEE,NE,5,NA,PFFS,28660,3965,13.834612700628051
PAWNEE,NE,5,NA,HMO,28660,3965,13.834612700628051
PAWNEE,NE,5,NA,HCPP,28660,3965,13.834612700628051
PAWNEE,NE,5,NA,PFFS,28660,3965,13.834612700628051
PERKINS,NE,4,NA,HCPP,28670,2540,8.859434949424486
PERKINS,NE,4,NA,PFFS,28670,2540,8.859434949424486
PERKINS,NE,4,NA,COST,28670,2540,8.859434949424486
PERKINS,NE,4,NA,HMO,28670,2540,8.859434949424486
PHELPS,NE,5,1,PFFS,28680,9490,33.08926080892608
PHELPS,NE,5,1,HCPP,28680,9490,33.08926080892608
PHELPS,NE,5,1,PFFS,28680,9490,33.08926080892608
PHELPS,NE,5,1,HCPP,28680,9490,33.08926080892608
PHELPS,NE,5,1,PFFS,28680,9490,33.08926080892608
PIERCE,NE,3,NA,PFFS,28690,3744,13.049843150923667
PIERCE,NE,3,NA,PFFS,28690,3744,13.049843150923667
PIERCE,NE,3,NA,PFFS,28690,3744,13.049843150923667
PLATTE,NE,6,2,PFFS,28700,19974,69.59581881533101
PLATTE,NE,6,2,HCPP,28700,19974,69.59581881533101
PLATTE,NE,6,2,COST,28700,19974,69.59581881533101
PLATTE,NE,6,2,PFFS,28700,19974,69.59581881533101
PLATTE,NE,6,2,HMO,28700,19974,69.59581881533101
PLATTE,NE,6,2,PFFS,28700,19974,69.59581881533101
POLK,NE,4,NA,PFFS,28710,4308,15.005224660397074
POLK,NE,4,NA,PFFS,28710,4308,15.005224660397074
POLK,NE,4,NA,HCPP,28710,4308,15.005224660397074
POLK,NE,4,NA,PFFS,28710,4308,15.005224660397074
RED WILLOW,NE,4,NA,PACE,28720,9728,33.871866295264624
RED WILLOW,NE,4,NA,HMO,28720,9728,33.871866295264624
RED WILLOW,NE,4,NA,HCPP,28720,9728,33.871866295264624
RED WILLOW,NE,4,NA,PFFS,28720,9728,33.871866295264624
RICHARDSON,NE,5,1,HCPP,28730,10960,38.14827706230421
RICHARDSON,NE,5,1,PFFS,28730,10960,38.14827706230421
RICHARDSON,NE,5,1,HMO,28730,10960,38.14827706230421
RICHARDSON,NE,5,1,HCPP,28730,10960,38.14827706230421
RICHARDSON,NE,5,1,PFFS,28730,10960,38.14827706230421
SALINE,NE,4,NA,PFFS,28750,9888,34.39304347826087
SALINE,NE,4,NA,PFFS,28750,9888,34.39304347826087
SALINE,NE,4,NA,HCPP,28750,9888,34.39304347826087
SALINE,NE,4,NA,PFFS,28750,9888,34.39304347826087
SARPY,NE,14,3,HMO,28760,143234,498.03198887343535
SARPY,NE,14,3,HMO,28760,143234,498.03198887343535
SARPY,NE,14,3,HCPP,28760,143234,498.03198887343535
SARPY,NE,14,3,HCPP,28760,143234,498.03198887343535
SARPY,NE,14,3,HMO,28760,143234,498.03198887343535
SARPY,NE,14,3,HMO,28760,143234,498.03198887343535
SARPY,NE,14,3,HMO,28760,143234,498.03198887343535
SARPY,NE,14,3,HMO,28760,143234,498.03198887343535
SARPY,NE,14,3,HCPP,28760,143234,498.03198887343535
SARPY,NE,14,3,PFFS,28760,143234,498.03198887343535
SARPY,NE,14,3,HMO,28760,143234,498.03198887343535
SARPY,NE,14,3,HMO,28760,143234,498.03198887343535
SARPY,NE,14,3,PFFS,28760,143234,498.03198887343535
SARPY,NE,14,3,PFFS,28760,143234,498.03198887343535
SAUNDERS,NE,5,NA,PFFS,28770,16640,57.83802572123739
SAUNDERS,NE,5,NA,PFFS,28770,16640,57.83802572123739
SAUNDERS,NE,5,NA,HMO,28770,16640,57.83802572123739
SAUNDERS,NE,5,NA,HCPP,28770,16640,57.83802572123739
SAUNDERS,NE,5,NA,PFFS,28770,16640,57.83802572123739
SCOTTS BLUFF,NE,8,2,PFFS,28780,60552,210.3961084086171
SCOTTS BLUFF,NE,8,2,PFFS,28780,60552,210.3961084086171
SCOTTS BLUFF,NE,8,2,HMO,28780,60552,210.3961084086171
SCOTTS BLUFF,NE,8,2,HMO,28780,60552,210.3961084086171
SCOTTS BLUFF,NE,8,2,HMO,28780,60552,210.3961084086171
SCOTTS BLUFF,NE,8,2,HCPP,28780,60552,210.3961084086171
SCOTTS BLUFF,NE,8,2,PFFS,28780,60552,210.3961084086171
SCOTTS BLUFF,NE,8,2,COST,28780,60552,210.3961084086171
SEWARD,NE,3,NA,PFFS,28790,7830,27.196943383119137
SEWARD,NE,3,NA,PFFS,28790,7830,27.196943383119137
SEWARD,NE,3,NA,HCPP,28790,7830,27.196943383119137
SHERIDAN,NE,3,1,PFFS,28800,4020,13.958333333333334
SHERIDAN,NE,3,1,PFFS,28800,4020,13.958333333333334
SHERIDAN,NE,3,1,HMO,28800,4020,13.958333333333334
SHERMAN,NE,1,NA,PFFS,28810,750,2.6032627559875046
SIOUX,NE,3,NA,PFFS,28820,393,1.3636363636363635
SIOUX,NE,3,NA,PFFS,28820,393,1.3636363636363635
SIOUX,NE,3,NA,HCPP,28820,393,1.3636363636363635
STANTON,NE,3,1,PFFS,28830,1797,6.233090530697191
STANTON,NE,3,1,PFFS,28830,1797,6.233090530697191
STANTON,NE,3,1,PFFS,28830,1797,6.233090530697191
THAYER,NE,4,NA,HMO,28840,6004,20.81830790568655
THAYER,NE,4,NA,PFFS,28840,6004,20.81830790568655
THAYER,NE,4,NA,HCPP,28840,6004,20.81830790568655
THAYER,NE,4,NA,PFFS,28840,6004,20.81830790568655
THOMAS,NE,1,NA,HMO,28850,115,0.3986135181975737
THURSTON,NE,1,NA,PFFS,28860,1003,3.475398475398475
VALLEY,NE,3,NA,PFFS,28870,3312,11.4721163837894
VALLEY,NE,3,NA,HCPP,28870,3312,11.4721163837894
VALLEY,NE,3,NA,COST,28870,3312,11.4721163837894
WASHINGTON,NE,7,2,HMO,28880,18627,64.49792243767313
WASHINGTON,NE,7,2,HCPP,28880,18627,64.49792243767313
WASHINGTON,NE,7,2,PFFS,28880,18627,64.49792243767313
WASHINGTON,NE,7,2,PFFS,28880,18627,64.49792243767313
WASHINGTON,NE,7,2,HMO,28880,18627,64.49792243767313
WASHINGTON,NE,7,2,HMO,28880,18627,64.49792243767313
WASHINGTON,NE,7,2,PFFS,28880,18627,64.49792243767313
WAYNE,NE,2,1,PFFS,28890,2676,9.262720664589825
WAYNE,NE,2,1,PFFS,28890,2676,9.262720664589825
WEBSTER,NE,4,NA,PFFS,28900,4232,14.643598615916956
WEBSTER,NE,4,NA,COST,28900,4232,14.643598615916956
WEBSTER,NE,4,NA,HCPP,28900,4232,14.643598615916956
WEBSTER,NE,4,NA,PFFS,28900,4232,14.643598615916956
WHEELER,NE,2,NA,HMO,28910,304,1.0515392597717053
WHEELER,NE,2,NA,PFFS,28910,304,1.0515392597717053
YORK,NE,3,NA,PFFS,28920,8265,28.57883817427386
YORK,NE,3,NA,PFFS,28920,8265,28.57883817427386
YORK,NE,3,NA,HCPP,28920,8265,28.57883817427386
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,PPO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
BELKNAP,NH,14,NA,HMO,30000,170688,568.96
CARROLL,NH,13,NA,HMO,30010,128947,429.68010663112295
CARROLL,NH,13,NA,HMO,30010,128947,429.68010663112295
CARROLL,NH,13,NA,HMO,30010,128947,429.68010663112295
CARROLL,NH,13,NA,HCPP,30010,128947,429.68010663112295
CARROLL,NH,13,NA,HMO,30010,128947,429.68010663112295
CARROLL,NH,13,NA,HMO,30010,128947,429.68010663112295
CARROLL,NH,13,NA,PFFS,30010,128947,429.68010663112295
CARROLL,NH,13,NA,HMO,30010,128947,429.68010663112295
CARROLL,NH,13,NA,PPO,30010,128947,429.68010663112295
CARROLL,NH,13,NA,HMO,30010,128947,429.68010663112295
CARROLL,NH,13,NA,DEMP,30010,128947,429.68010663112295
CARROLL,NH,13,NA,HMO,30010,128947,429.68010663112295
CARROLL,NH,13,NA,HMO,30010,128947,429.68010663112295
CHESHIRE,NH,11,NA,PPO,30020,140283,467.2984676882079
CHESHIRE,NH,11,NA,HMO,30020,140283,467.2984676882079
CHESHIRE,NH,11,NA,DEMP,30020,140283,467.2984676882079
CHESHIRE,NH,11,NA,HMO,30020,140283,467.2984676882079
CHESHIRE,NH,11,NA,HMO,30020,140283,467.2984676882079
CHESHIRE,NH,11,NA,PPO,30020,140283,467.2984676882079
CHESHIRE,NH,11,NA,HMO,30020,140283,467.2984676882079
CHESHIRE,NH,11,NA,HMO,30020,140283,467.2984676882079
CHESHIRE,NH,11,NA,HMO,30020,140283,467.2984676882079
CHESHIRE,NH,11,NA,HMO,30020,140283,467.2984676882079
